date,5. volume,4. close,2. high,1. open,3. low
2017-07-14,72880.0,0.6,0.7,0.035,0.0318
2017-07-17,4514.0,0.6,0.7,0.5001,0.5
2017-07-18,28010.0,0.65,0.78,0.6,0.5
2017-07-19,23363.0,0.9,0.98,0.8282,0.7
2017-07-20,6240.0,1.0,1.0,1.0,0.91
2017-07-21,20786.0,0.9815,1.0,1.0,0.9
2017-07-24,4259.0,0.9,0.98,0.98,0.9
2017-07-25,1819.0,0.88,0.88,0.76,0.5841
2017-07-26,10100.0,0.88,0.88,0.85,0.85
2017-07-27,71.0,0.88,0.88,0.88,0.88
2017-07-28,1500.0,0.5269,0.5269,0.5269,0.5269
2017-07-31,5270.0,0.8903,0.8903,0.6849,0.6849
2017-08-01,3600.0,0.806,0.86,0.86,0.6108
2017-08-02,0.0,0.806,0.806,0.806,0.806
2017-08-03,100.0,0.8899,0.8899,0.8899,0.8899
2017-08-04,17500.0,0.6761,0.6761,0.56,0.52
2017-08-07,1975.0,0.9,0.9,0.68,0.68
2017-08-08,100.0,0.8799,0.8799,0.8799,0.8799
2017-08-09,0.0,0.8799,0.8799,0.8799,0.8799
2017-08-10,8700.0,0.81,0.81,0.81,0.65
2017-08-11,100.0,0.8399,0.8399,0.8399,0.8399
2017-08-14,0.0,0.8399,0.8399,0.8399,0.8399
2017-08-15,0.0,0.8399,0.8399,0.8399,0.8399
2017-08-16,122.0,0.45,0.45,0.45,0.45
2017-08-17,5123.0,0.63,0.9,0.9,0.63
2017-08-18,4401.0,0.45,0.799,0.799,0.45
2017-08-21,6622.0,0.4601,0.8497,0.451,0.451
2017-08-22,6200.0,0.4776,0.7999,0.5881,0.4776
2017-08-23,1636.0,0.7199,0.75,0.748,0.6335
2017-08-24,0.0,0.7199,0.7199,0.7199,0.7199
2017-08-25,4523.0,0.46,0.6778,0.6,0.45
2017-08-28,5000.0,0.42,0.421,0.421,0.42
2017-08-29,1053.0,0.54,0.54,0.54,0.3115
2017-08-30,10232.0,0.45,0.66,0.57,0.45
2017-08-31,1394.0,0.45,0.45,0.45,0.45
2017-09-01,0.0,0.45,0.45,0.45,0.45
2017-09-05,2278.0,0.57,0.6197,0.6197,0.5697
2017-09-06,2300.0,0.65,0.65,0.6499,0.558
2017-09-07,45.0,0.65,0.65,0.65,0.65
2017-09-08,0.0,0.65,0.65,0.65,0.65
2017-09-11,100.0,0.645,0.645,0.645,0.645
2017-09-12,100.0,0.68,0.68,0.68,0.68
2017-09-13,100.0,0.66,0.66,0.66,0.66
2017-09-14,3107.0,0.6699,0.68,0.63,0.3
2017-09-15,405.0,0.6695,0.6695,0.469,0.469
2017-09-18,200.0,0.64,0.64,0.5,0.5
2017-09-19,1105.0,0.689,0.6899,0.689,0.4515
2017-09-20,1100.0,0.6,0.6789,0.6789,0.5
2017-09-21,4700.0,0.6695,0.6695,0.6,0.45
2017-09-22,100.0,0.6688,0.6688,0.6688,0.6688
2017-09-25,29999.0,0.689,0.7,0.65,0.4402
2017-09-26,100.0,0.6195,0.6195,0.6195,0.6195
2017-09-27,50608.0,0.58,0.84,0.6552,0.5241
2017-09-28,2448.0,0.73,0.7999,0.59,0.55
2017-09-29,2600.0,0.75,0.82,0.75,0.75
2017-10-02,3084.0,0.7,0.75,0.75,0.51
2017-10-03,22225.0,0.81,0.83,0.83,0.7199
2017-10-04,25285.0,0.9694,1.0,0.84,0.84
2017-10-05,17850.0,0.875,0.99,0.75,0.75
2017-10-06,1000.0,0.9,0.99,0.99,0.7748
2017-10-09,2400.0,0.9,0.9,0.9,0.7
2017-10-10,545.0,0.9153,1.0,0.99,0.7552
2017-10-11,9859.0,0.75,0.9,0.72,0.6
2017-10-12,1991.0,0.74,0.75,0.75,0.6694
2017-10-13,5000.0,0.95,0.95,0.6,0.59
2017-10-16,1100.0,0.7,0.7,0.61,0.61
2017-10-17,2200.0,0.75,0.94,0.51,0.51
2017-10-18,700.0,0.7,0.85,0.85,0.7
2017-10-19,2592.0,0.84,0.85,0.8,0.8
2017-10-20,147.0,0.78,0.78,0.78,0.78
2017-10-23,300.0,0.65,0.65,0.65,0.65
2017-10-24,2500.0,0.65,0.85,0.85,0.65
2017-10-25,18127.0,0.64,0.65,0.5,0.4999
2017-10-26,17012.0,0.7,0.8,0.6274,0.6
2017-10-27,1782.0,0.75,0.75,0.75,0.51
2017-10-30,3212.0,0.65,0.8,0.65,0.65
2017-10-31,4894.0,0.75,0.75,0.75,0.75
2017-11-01,2723.0,0.6,0.74,0.74,0.6
2017-11-02,3376.0,0.5989,0.6007,0.6,0.5989
2017-11-03,100.0,0.7785,0.7785,0.7785,0.7785
2017-11-06,2730.0,0.86,0.86,0.53,0.52
